id_reseña,Fecha,Título,Contenido,Empresa,Calificación
IATISeguros_N190,2025-11-02 23:46:36+00:00,Rápido y fácil,"Rápido, fácil y fiable",IATI Seguros,5
IATISeguros_N189,2025-11-02 23:36:40+00:00,Contraté mi seguro con IATI para un…,"Contraté mi seguro con IATI para un viaje a Estambul y no puedo estar más agradecido. Durante el viaje tuve que acudir al médico y la atención fue impecable. Me ayudaron rápidamente, se encargaron de todo el proceso y me sentí acompañado en todo momento. La comunicación fue clara y eficiente, y no tuve que adelantar dinero ni preocuparme por trámites complicados. Sin duda, recomiendo IATI a cualquier viajero — cuando realmente lo necesitas, responden de verdad. ¡Gracias por hacerme sentir tan tranquilo lejos de casa!",IATI Seguros,5
IATISeguros_N188,2025-11-02 13:45:22+00:00,Buena atención y eficacia,Cuando los he tenido que utilizar me devolvieron el dinero sin problema.,IATI Seguros,5
IATISeguros_N187,2025-11-02 12:06:52+00:00,PROCESO DE CONTRATACIÓN,"En el proceso de contratación del seguro, todo muy bien, muy claro y fácil de contratar. Volveremos a valorar el servicio una vez finalizado el periodo de uso (que esperemos no sea necesario utilizarlo).",IATI Seguros,5
IATISeguros_N186,2025-11-01 17:10:46+00:00,muy buena y facil,Sin contenido,IATI Seguros,5
IATISeguros_N185,2025-11-01 12:20:05+00:00,Falta de empatía absoluta,"Falta de empatía absoluta, parecen robots ante situaciones muy graves de salud tanto por teléfono como WhatsApp (trabajo en asistencia de agencia de viajes, la empatía es fundamente ante ciertas situaciones por el bienestar del cliente… un “siento que estés pasando por esto, te voy a ayudar” cambia la perspectiva del cliente y te sientes acompañado, pero no ha sucedido) y con faltas de ortografía que parece que hablas con tu primo por WhatsApp. Además, el médico me ha cobrado un importe en la visita que no estaba contemplado y sigo esperando reembolso por parte de IATI.",IATI Seguros,1
IATISeguros_N184,2025-10-31 20:32:02+00:00,Rápido,"Rápido, fácil e intuitivo.",IATI Seguros,5
IATISeguros_N183,2025-10-31 20:24:33+00:00,Rápido y buen precio,Sin contenido,IATI Seguros,5
IATISeguros_N182,2025-10-31 13:51:23+00:00,Fácil en la busqueda de consulta de…,Fácil en la busqueda de consulta de información. Confianza en las opiniones encontradas.,IATI Seguros,5
IATISeguros_N181,2025-10-31 13:13:13+00:00,Selección de seguro de viaje,Fue fácil el proceso para conseguir el seguro de viaje.,IATI Seguros,5
IATISeguros_N180,2025-10-31 04:24:07+00:00,Facil y rapido recomendado!,Sin contenido,IATI Seguros,5
IATISeguros_N179,2025-10-31 00:24:50+00:00,El proceso es sencillo y la información clara.,"Cuando viajo siempre lo hago con el IATI seguros, un modalidad de seguro fiable, completa y a precios razonables disponiendo de una muy buena cobertura.",IATI Seguros,5
IATISeguros_N178,2025-10-30 23:32:33+00:00,Rápido y fácil...a ver ahora si no nos…,"Rápido y fácil...a ver ahora si no nos hace falta poner reseñas sobre la asistencia...🤞🏽... Y si nos pasa algo, bueno, espero... que esté todo genial, confío en la seriedad de IATI.",IATI Seguros,5
IATISeguros_N177,2025-10-30 16:26:21+00:00,Contratación fácil y rápida,"De momento a la hora de contratación ha sido fácil y rápido. Espero no tener que utilizar el seguro, así que de momento no puedo decir nada sobre mi experiencia con el mismo.",IATI Seguros,5
IATISeguros_N176,2025-10-30 13:38:55+00:00,Excelente Experiencia con SEGUROS IATI,"Muy buena , diría que excelente experiencia con IATI, Por su excelencia, precisión, amigable la plataforma de IATI, excelente información, situación de compra de seguro en pocos minutos. Muchas gracias!!!!!! Minerva",IATI Seguros,5
IATISeguros_N175,2025-10-30 11:16:56+00:00,Fallecimiento de madre y no pagan vuelos de regreso,"En septiembre hice un crucero y contraté un seguro con IATI. El 17 de septiembre falleció mi madre, les llamé y me dijeron que me buscara yo los billetes para el regreso a España, que ellos me lo pagarían con la documentación que me solicitaran. Volví a España por mi cuenta, les he enviado toda la documentación del fallecimiento y a 30 de octubre, siguen mareándome sin pagarme los billetes de regreso. Última vez que contrato el seguro con ellos. Todo es muy bonito hasta que te ocurre una desgracia y entonces se desentienden.",IATI Seguros,1
IATISeguros_N174,2025-10-30 10:29:54+00:00,Desde hace tiempo contrato el seguro de…,"Desde hace tiempo contrato el seguro de viaje con vosotros y de momento no he tenido necesidad de usarlo, el proceso de contratación es sencillo e intuitivo. Además patrocinais en tik tok a un viajero que me cae super bien así que un motivo más para continuar con vosotros.",IATI Seguros,5
IATISeguros_N173,2025-10-29 03:17:45+00:00,Pésima página web,"Pésima página web, tuve que intentar 10 veces para poder pagar",IATI Seguros,1
IATISeguros_N172,2025-10-28 13:26:45+00:00,rápida web de contratación,rápida web de contratación. Espero que no tengamos que utilizarlo,IATI Seguros,5
IATISeguros_N171,2025-10-28 11:40:00+00:00,Cobran coberturas para las cuales no estás cubierto desde el momento de la contratación.,"Contraté seguro de viaje con IATI para mi viaje a Perú de 14 días. Para contratar todo son facilidades, para añadir coberturas como la de Cancelación (por un 25% más aproximadamente) por una multitud de motivos... pero ay como necesites reclamar porque ocurre que hay un accidente personal antes del viaje que te impide realizarlo. Entonces descubres que desde contratastes ampliaciones del seguro, que desde el mismo momento de la contratación no eran válidas esas coberturas, pero para cobrarlas sí. Si no eran válidas en el momento de la contratación, por qué se cobran? Simplemente es una estafa, si no se cumple con las condiciones, no se cubren, no se aseguran y no se cobran, eso es lo que debiera ser, pero no aquí no se cumplen las condiciones, no se cubren pero sí se cobran, y lo que se tiene es una falsa creencia que estás asegurado.",IATI Seguros,1
IATISeguros_N170,2025-10-28 11:34:14+00:00,Todo estaba reflejado en la web,"Todo estaba reflejado en la web, también las condiciones etc. Me gustó el poder calcular un presupuesto, ya que era para un grupito en un viaje. Lo que me llamó la atención es que cuando lo calculé 1 mes antes, salió una cifra, y al volver a calcularlo a la hora de contratar 10 días antes del viaje ( aprox 4 semanas después del primer presupuesto) la cifra total del presupuesto se incrementó en +10€ por persona. De 48,8€ a 57,95€. Sin haber modificado las coberturas. Y en la web quise poner ""Marruecos"" ya que era el destino único y final, y no me dejó, me llevó "" automáticamente"" a Mundo excluyendo Canadá, USA etc.. Sugerencia: si sólo vas a un destino, y el desplegable ofrece la opción de elegir país, que eso funcione. Gracias",IATI Seguros,4
IATISeguros_N169,2025-10-28 00:52:52+00:00,Siempre me encanta poner mi seguro de…,Siempre me encanta poner mi seguro de viaje con ustedes me siento muy tranquila son los mejores 100% lo recomiendo,IATI Seguros,5
IATISeguros_N168,2025-10-27 18:35:28+00:00,Me ha tocado dos veces hacerlo pues no…,Me ha tocado dos veces hacerlo pues no cogía la tarjeta,IATI Seguros,4
IATISeguros_N167,2025-10-27 16:12:26+00:00,Es muy sencillo dar de alta el seguro y…,Es muy sencillo dar de alta el seguro y lo explica todo claro,IATI Seguros,5
IATISeguros_N166,2025-10-27 08:58:58+00:00,Web sencilla e intuitiva,Sin contenido,IATI Seguros,4
IATISeguros_N165,2025-10-26 22:10:34+00:00,Fue muy sencillo,Fue muy sencillo,IATI Seguros,5
IATISeguros_N164,2025-10-26 16:54:02+00:00,La aplicación funciona,La aplicación funciona bien,IATI Seguros,5
IATISeguros_N163,2025-10-25 17:11:20+00:00,A diferencia de otras....,"A diferencia de otras...., esta Compañía de Seguros permite realizar el contrato estando ya de viaje en el extranjero. Gracias.",IATI Seguros,5
IATISeguros_N162,2025-10-25 15:26:05+00:00,Siempre contratamos los seguros de…,"Siempre contratamos los seguros de viaje con Iati. Es muy sencillo y la información es bastante completa y fiable. De todas formas, esperemos no tener que utilizarlo nunca.",IATI Seguros,5
IATISeguros_N161,2025-10-25 13:30:55+00:00,Es una estafa de seguro sí necesitas…,"Es una estafa de seguro sí necesitas usarlo. Contrate seguro escapadas del 15 al 28 de septiembre, que tiene incluido vehículo de sustitución, por accidente o inmovilizacion avería, apartado 7.25 de las garantías. Desgraciadamente, sufrimos avería 18/09/25, y solicitamos asistencia. Ni caso... Alquilamos vehículo durante 8 días inmovilizacion avería. Facilita factura alquiler y solicita reembolso de acuerdo a lo contratado y estipulado en condicionado. Después de marear la perdiz, contestan el 23, con toda la desfachatez: que no está cubierto. Ya les he contestado, que no dudaré en reclamar judicialmente cumplimiento contrato y Derecho. Cuidado con ellos. Ya puedes imaginar expones si los precisas.",IATI Seguros,1
IATISeguros_N160,2025-10-25 10:23:16+00:00,Fácil de contratar,Fácil de contratar,IATI Seguros,5
IATISeguros_N159,2025-10-24 10:00:10+00:00,Contratación rapida y servicio eficiente,Tenía unas dudas para contratar el seguro de viaje y realicé la consulta y me atendieron con muchisima ambilidad. Ya he contratado en muchas ocasiones con IATI y tengo que decir que es totalmente recomendable,IATI Seguros,5
IATISeguros_N158,2025-10-23 19:54:45+00:00,Espero no necesitarlo,"Espero no necesitarlo, pero buscaba asistencia y anulación",IATI Seguros,5
IATISeguros_N157,2025-10-23 16:55:47+00:00,Facilidad de contratación,"Facilidad de contratación, web intuitiva",IATI Seguros,5
IATISeguros_N156,2025-10-23 13:34:35+00:00,Funcionan cuando les necesitas,Facil contratar y por experiencia responden bien en el momento de necesitar su asistencia,IATI Seguros,5
IATISeguros_N155,2025-10-22 16:05:52+00:00,El proceso de compra es muy sencillo y…,"El proceso de compra es muy sencillo y amigable. La experiencia en viajes anteriores ha sido excelente, ya que es fácil la coordinación de un servicio y siempre han honrado las coberturas y servicios de forma rapida.",IATI Seguros,5
IATISeguros_N154,2025-10-22 11:56:54+00:00,Muy positiva a la hora de contratar el…,Muy positiva a la hora de contratar el seguro. Todavía no lo he utilizado y esperemos que no sea necesario. Si lo tengo que utilizar ya vere la opinión,IATI Seguros,5
IATISeguros_N153,2025-10-21 18:42:38+00:00,Fácil contratación y pago,Fácil contratación y pago. APP sencilla. Mi primera vez con esta compañía.,IATI Seguros,5
IATISeguros_N152,2025-10-21 16:09:49+00:00,Respuesta segura,Siempre tiene una respuesta inmediata y eficiente,IATI Seguros,5
IATISeguros_N151,2025-10-21 14:59:25+00:00,Facil y rapido,"Facil y rapido, es el segundo año que lo contratamos para viajar al extranjero, de momento no he tenido que usarla y espero que siga siendo así. Lo unico malo que encuentro es que através de la app no hace ningun descuento.",IATI Seguros,5
IATISeguros_N150,2025-10-20 20:56:01+00:00,No me aplicó el 5% de descuento que…,No me aplicó el 5% de descuento que utilicé al reservar desde la web viviendo de viaje,IATI Seguros,2
IATISeguros_N149,2025-10-20 06:43:11+00:00,Es rápido solicitar un seguro de viajes,Es rápido solicitar un seguro de viajes,IATI Seguros,5
IATISeguros_N148,2025-10-19 17:18:47+00:00,Informacion clara y contratacion facil…,Informacion clara y contratacion facil y comoda. Buenos precios y buenas coberturas. Afortunadamente aun no he necesitado hacer uso del seguro y no puedo opinar sobre la respuesta en caso de soniestro.,IATI Seguros,5
IATISeguros_N147,2025-10-19 12:08:22+00:00,La aplicación para Apple no funciona al…,La aplicación para Apple no funciona al meter el DNI,IATI Seguros,3
IATISeguros_N146,2025-10-18 08:33:10+00:00,Facilidad para reservar,"Facilidad para reservar, web muy intuitiva. Chat disponible en tiempo real con dudas resueltas al momento. Relación calidad precio estupenda, coberturas muy buenas por el precio pagado.",IATI Seguros,5
IATISeguros_N145,2025-10-17 22:12:33+00:00,No sabes lo que compras,He comprado un seguro y no sé las coberturas. Tres pasos y punto. Te deja una sensació de inseguridad.,IATI Seguros,1
IATISeguros_N144,2025-10-17 17:33:35+00:00,He intentado contratar un seguro…,He intentado contratar un seguro estándar y cuando he intentado pagar no me lo ha aceptado luego he intentado hacerlo otra vez con otro medio de pago y me daba un precio más alto. He estado a punto de hacerlo con otra compañía. No me parece sería está arbitrariedad,IATI Seguros,2
IATISeguros_N143,2025-10-16 13:01:52+00:00,Encuentro un seguro muy ajustado a mis…,"Encuentro un seguro muy ajustado a mis deseo. También he observado, que es muy fácil el hacerlo",IATI Seguros,5
IATISeguros_N142,2025-10-16 12:31:34+00:00,La contratación sencilla y muy bien…,La contratación sencilla y muy bien precio,IATI Seguros,5
IATISeguros_N141,2025-10-16 08:00:47+00:00,Jamás recomendaría IATI para emergencias médicasJamás recomendaría IATI para…,"Jamás recomendaría IATI para emergencias médicas. Tuve una experiencia terrible durante mi viaje a Nueva Zelanda. Contraté el seguro Mochilero confiando en que me protegería en caso de emergencia médica, pero cuando realmente lo necesité, me negaron la cobertura alegando que mi problema de salud era previo al viaje, algo completamente falso, ya que varios médicos certificaron por escrito que se trataba de una condición nueva y grave, que hacía extremadamente peligroso viajar y tomar mi vuelo de vuelta a España, ya que podía afectar a otros órganos. Aun así, IATI se negó a cubrir la intervención médica urgente que necesitaba, obligándome a tomar un vuelo de 28 horas en ese estado crítico. Quizá funcione para casos simples como pérdida de equipaje, pero para emergencias médicas ha sido la peor y más traumática experiencia de mi vida. ---- en respuesta a al comentario inferior de IATI: Hola, Gracias por la respuesta. Sin embargo, debo aclarar dos puntos: No es cierto que haya recibido ninguna comunicación ni información sobre esa supuesta ratificación médica. Nadie me ha contactado para informarme de que mi caso haya sido revisado nuevamente ni para comunicarme ningún resultado al respecto. En cuanto al comentario sobre el vuelo, entiendo que IATI no obliga a nadie a volar, pero al no cubrir el seguro los gastos derivados de mi situación médica, me vi sin fondos suficientes para pagar un nuevo billete. Precisamente el motivo por el que contraté un seguro con ustedes fue para evitar verme en una situación así, sin alternativas seguras ni apoyo ante una emergencia médica. Un saludo, Clara",IATI Seguros,1
IATISeguros_N140,2025-10-15 23:58:12+00:00,Siempre que viajo al extranjero reservo…,"Siempre que viajo al extranjero reservo con IATI seguros, me la recomendo un amigo y es muy facíl de gestionar, de realizar el seguro, tienes muchas opciones para elegir la que mas te convenga, son muy profesionales. Afortunadamente nunca tuve que necesitarlo. Pero viajas seguro de la mano de IATI.",IATI Seguros,5
IATISeguros_N139,2025-10-15 23:06:26+00:00,El mejor precio y la mayor tranquilidad,"Siempre que viajo contrato el seguro Iati, la web es efectiva, fácil de seguir y el pago es seguro y rápido. Además, las distintas opciones se ajustan a todas las necesidades que puedas tener como viajero.",IATI Seguros,5
IATISeguros_N138,2025-10-15 19:56:21+00:00,Perfecto como siempre,"Perfecto como siempre. Fácil contratación y seguro de su respuesta. He tenido un par de incidentes en viajes anteriores y en todas han respondido a las mil maravillas. Una fue por enfermedad en Camboya, y a parte del chat telefónico con un médico, gestionaron la asistencia en un hospital internacionaal, haciéndose cargo de inmediato del pago de los servicios. Otro fue por daños en el equipaje, y estoy en ello, pero de momento todo ok.",IATI Seguros,5
IATISeguros_N137,2025-10-15 18:42:04+00:00,Buena comparativa de pólizas y buena…,Buena comparativa de pólizas y buena cobertura aunque espero no tener que utilizarla. Aún no he salido de viaje.,IATI Seguros,5
IATISeguros_N136,2025-10-14 20:51:10+00:00,Fácil de contratar y seguro adecuado,Fácil de contratar y seguro conforme a mis necesidades. Espero que no nos haga falta.,IATI Seguros,5
IATISeguros_N135,2025-10-14 20:22:16+00:00,Fácil e intuitivo,Sin contenido,IATI Seguros,5
IATISeguros_N134,2025-10-14 15:49:49+00:00,Me lo han recomendado desde la agencia…,"Me lo han recomendado desde la agencia con la que hemos organizado el viaje a Filipinas, todo muy rápido y fácil.",IATI Seguros,5
IATISeguros_N133,2025-10-14 13:50:26+00:00,Muy satisfecho,"Un proceso de contratación muy intuitivo, claro y eficiente. Muchas gracias",IATI Seguros,5
IATISeguros_N132,2025-10-14 11:43:59+00:00,Fácil y rápido,"Fácil y rápido, información clara",IATI Seguros,5
IATISeguros_N131,2025-10-14 06:04:36+00:00,Son estafadores,Son estafadores. Retrasan l asistencia hasta cansarte y que lo pagues con tu dinero.,IATI Seguros,1
IATISeguros_N130,2025-10-13 21:10:55+00:00,Me parece que la aplicación es fácil de…,Me parece que la aplicación es fácil de usar y muy competitiva,IATI Seguros,5
IATISeguros_N129,2025-10-13 18:44:49+00:00,Rapidez y sencillez,Rapidez y sencillez,IATI Seguros,5
IATISeguros_N128,2025-10-13 17:19:03+00:00,la página es muy intuitiva y fácil de…,la página es muy intuitiva y fácil de contratar un seguro,IATI Seguros,5
IATISeguros_N127,2025-10-13 17:17:15+00:00,Asesoramiento de 10,Belén me resolvió perfectamente las dudas que tenía acerca de qué seguro contratar; de 10.,IATI Seguros,5
IATISeguros_N126,2025-10-13 17:06:54+00:00,Proceso muy fácil,Sin contenido,IATI Seguros,5
IATISeguros_N125,2025-10-13 08:35:20+00:00,Económico y sencillo,Fácil selección del seguro y registro de los datos,IATI Seguros,5
IATISeguros_N124,2025-10-13 07:22:23+00:00,Observación sobre la navegación,"En general fue una buena experiencia, pero algo que sería bueno tener es la posibilidad de navegar hacia atrás para hacer correcciones o, cuando el método de pago falla, poder intentarlo con otro.",IATI Seguros,4
IATISeguros_N123,2025-10-12 12:21:31+00:00,El producto comparado con otros ofrece más por menos,El producto comparado con otros ofrece más por menos; la información es clara y concisa; la facilidad para contratar; el servicio de ayuda al cliente durante el viaje.,IATI Seguros,5
IATISeguros_N122,2025-10-10 18:18:14+00:00,NO CONTRATES NADA CON IATI !!!!,Ojo que te prometen cosas que luego no cumplen.Te dejarán tirado. Lo pintan muy bonito antes de que contrates y si reclamas no verás un euro. NO CONTRATES NUNCA CON ELLOS!!!!!!!!!!,IATI Seguros,1
IATISeguros_N121,2025-10-10 14:03:33+00:00,"Buen seguro para las personas, no cubre apenas el robo sin violencia de equipajes.-","En cuanto te despistas, se borran los datos introducidos en la web. El seguro de Hurto es casi muy bajo. Hubiese preferido pagar algo mas y tener mas alto.",IATI Seguros,3
IATISeguros_N120,2025-10-10 09:31:35+00:00,CONTRATACION RAPIDA Y ECONOCMICA,Sin contenido,IATI Seguros,5
IATISeguros_N119,2025-10-09 13:55:10+00:00,Rapidez y eficacia,"En todas mis viajes he contratado las pólizas de viaje de IATI SEGUROS. Afortunadamente, solo tuve necesidad de utilizarla en una ocasión y todo perfecto: rapidez y eficacia. Recientemente, me equivoque al contratar las fechas de mi póliza. Me puse en contacto con ellos y en apenas una hora,solucionaron rápidamente este error, cambiando mi póliza a las fechas correctas. De nuevo: rapidez y eficacia. Para mi y en base a mi experiencia, totalmente recomendables.",IATI Seguros,5
IATISeguros_N118,2025-10-09 12:11:39+00:00,Fácil contratación,Fácil contratación,IATI Seguros,5
IATISeguros_N117,2025-10-09 08:49:51+00:00,Sean pacientes con IATI,"Hace 1 mes tuve tuve un problema intestinal en filipinas y recibí todos los recibos de los gastos asociados a lo que el medico me recetó, siendo honesto, tuve que presionar para que me pagaran, no se si hubo un mal entendido con el proceso pero al final me pagaron, quizás tengas que presionar un poco pero suelen ser profesionales con los pagos, hace unos dias recibí mi ultimo pago completando con todos los gastos, tengan paciencia con iati y sobre todo sean claros en cuanto a los gastos que tienen, problema solicionado, gracias iati!",IATI Seguros,3
IATISeguros_N116,2025-10-08 22:00:59+00:00,RAPIDO,FUE RAPIDA Y CLARA,IATI Seguros,5
IATISeguros_N115,2025-10-08 13:59:56+00:00,Si no el mejor,"Si no el mejor, si uno de los mejores seguros",IATI Seguros,5
IATISeguros_N114,2025-10-08 10:02:38+00:00,La atencion recibida por Ana Maria en…,"La atencion recibida por Ana Maria en las Oficinas de Barcelona fue espectacular. Trato, información, explicación detallada, recomendaciones.... El proceso de tramitación por Internet es sencillo.",IATI Seguros,5
IATISeguros_N113,2025-10-07 17:26:12+00:00,Ha sido rápido y he encontrado lo que…,"Ha sido rápido y he encontrado lo que buscaba, aproximadamente.",IATI Seguros,4
IATISeguros_N112,2025-10-06 21:35:35+00:00,Facilidad y tranquilidad,"El proceso de contratación a sido fácil y la información clara y transparente,ahora espero que no tenga que utilizar la póliza contratada.",IATI Seguros,5
IATISeguros_N111,2025-10-06 20:49:21+00:00,Fácil y rápido de contratar,"En pocos pasos tienes listo tu seguro de viaje. Fácil de buscar, comparar y elegir.",IATI Seguros,4
IATISeguros_N110,2025-10-06 18:37:38+00:00,Fácil de contratar y precio adecuado.,Fácil de contratar y precio adecuado.,IATI Seguros,5
IATISeguros_N109,2025-10-06 11:31:49+00:00,Simplemente una Estafa,"Estando mi mujer en Islandia, la compañía aérea con la que tenia el regreso (Fly Play), quebró y dejo a todos sus viajeros sin medio de volar. Tuvo que comprar otro pasaje en otra compañía y pagar 4 veces lo que había pagado por el pasaje original. Presento toda la documentación en IATI, pero nunca le reembolsaron nada. Según el seguro que tenia contratado, tenia 200 € para esta contingencia, pero ES MENTIRA, NO TE PAGAN NADA. Mucho ojo con esta empresa, simplemente te estafan, te cobran por un servicio que luego no cumplen.",IATI Seguros,2
IATISeguros_N108,2025-04-09 14:06:36+00:00,Genial al tener contratado ya para mi…,Genial al tener contratado ya para mi viaje de nueva york el mejor seguro sin dudas!!! Sois un equipazo,IATI Seguros,5
IATISeguros_N107,2025-04-09 09:32:25+00:00,Rapidez y claridad en la contratación,Sin contenido,IATI Seguros,5
IATISeguros_N106,2025-04-08 23:06:23+00:00,Buenas coberturas,"Siempre contrato mi seguro de viaje con iati, buenas coberturas a buen precio y normalmente tienen código descuento",IATI Seguros,5
IATISeguros_N105,2025-04-08 22:03:10+00:00,muy practico y facil de adquirir,Sin contenido,IATI Seguros,5
IATISeguros_N104,2025-04-08 18:39:39+00:00,Todo fue genial.,Todo fue genial. La póliza la pudimos contratar sin problemas. Tuvimos alguna duda y nos la resolvieron perfectamente.,IATI Seguros,5
IATISeguros_N103,2025-04-08 16:17:25+00:00,Es fácil y cómodo contratar el seguro,"Es fácil y cómodo contratar el seguro, y ajustable a las necesidades y tipo de viaje.",IATI Seguros,5
IATISeguros_N102,2025-04-08 11:02:26+00:00,Siempre contrato el seguro IATI cuando…,Siempre contrato el seguro IATI cuando viajamos. Por suerte sólo lo he teniso que usar una vez en Tailandia y la asistencia ha sido perfecta.,IATI Seguros,5
IATISeguros_N101,2025-04-08 08:24:28+00:00,Facilidad y claridad a la hora de…,Facilidad y claridad a la hora de contratar el seguro. Perfecto. Gracias.,IATI Seguros,5
IATISeguros_N100,2025-04-07 21:58:13+00:00,Màxima facilidad de contratación,Sin contenido,IATI Seguros,5
IATISeguros_N99,2025-04-07 21:31:40+00:00,Imprescindible,"Por suerte, hasta ahora no he tenido que hacer uso del seguro, pero nunca viajo sin él. Me da seguridad y tranquilidad.",IATI Seguros,5
IATISeguros_N98,2025-04-07 20:25:08+00:00,Rápido y sencillo de contratar.,Rápido y sencillo de contratar.,IATI Seguros,5
IATISeguros_N97,2025-04-07 19:48:03+00:00,pregunta si ya esta de…,"EN la web cuando pregunta si ya esta de viaje si no no se ve donde hay que pinchar y me ha costado mucho encontrarlo, ya que siempre me rechazaba, cambien eso",IATI Seguros,1
IATISeguros_N96,2025-04-07 19:37:00+00:00,Mucha rapidez y facilidad,Mucha rapidez y facilidad,IATI Seguros,5
IATISeguros_N95,2025-04-07 15:11:45+00:00,la app en el iPhone no va ni con safari…,la app en el iPhone no va ni con safari ni con crome,IATI Seguros,1
IATISeguros_N94,2025-04-07 12:23:00+00:00,Satisfecho,"Mucha facilidad, claridad y rapidez en la contratación. Siempre que salgo al extranjero contrato este seguro, y de momento no he tenido que utilizarlo. En su caso, revisaría para ponerle la quinta estrella.",IATI Seguros,4
IATISeguros_N93,2025-04-07 12:01:39+00:00,rapido y buena informacion al contratar…,rapido y buena informacion al contratar el seguro,IATI Seguros,5
IATISeguros_N92,2025-04-05 16:18:37+00:00,Por la facilidad y claridad a la hora…,"Por la facilidad y claridad a la hora de adquirir el seguro, incluido una llamada que tuve que realizar para resolver un problema ya que mi viaje es en moto por Europa, muy contento hasta ahora",IATI Seguros,5
IATISeguros_N91,2025-04-05 12:35:19+00:00,Facilidad de contratacion con buen…,"Facilidad de contratacion con buen precio. No pongo las 5 estrellas ya que por suerte no he tenido que utilizar todavia sus servicios. Si se da la ocasión, valoraré realmente el seguro ya que es en esos casos dónde un seguro demuestra si está a la altura. Por ahora, en todas las ocasiones que los he contratado, todo sencillo y bien.",IATI Seguros,4
IATISeguros_N90,2025-04-04 19:09:15+00:00,Facilidad de uso,Sin contenido,IATI Seguros,5
IATISeguros_N89,2025-04-04 12:30:05+00:00,Muy facil para navigar la sistema de compras,Hasta ahora muy facil para navigar...y comprar nuestro seguros...Y el precio..estupendo..,IATI Seguros,5
IATISeguros_N88,2025-04-03 20:55:54+00:00,Eficacia de los servicios ofrecidos y facilidad de contratacion,"Facilidad de contratacion En otro viaje, me hizo falta utilizar los servicios y también fueron todo facilidades y rapidez en atender al enfermo",IATI Seguros,5
IATISeguros_N87,2025-04-03 12:58:05+00:00,Mejorar el proceso de contratación y pago,Mejorar el proceso de contratación online. Una vez se rellenan todos los datos en los formularios y se procede al pago cuando la plataforma del banco nos manda otra vez al proveedor del servicio desaparece porque se ha entrado a través de Youtube y no del navegador. Hemos perdido mucho tiempo,IATI Seguros,2
IATISeguros_N86,2025-04-02 20:32:57+00:00,Muy fácil la contratación,"Muy fácil la contratación, así como la descripción del seguro y coberturas. Esperemos no usarlo, pero más vale viajar protegido.",IATI Seguros,5
IATISeguros_N85,2025-04-02 19:35:54+00:00,La web muy fácil e intuitiva,"La web muy fácil e intuitiva, hable por teléfono con ellos y me resolvieron la duda que tenía",IATI Seguros,5
IATISeguros_N84,2025-04-02 12:57:36+00:00,…..rapidez,…..es muy completa la oferta,IATI Seguros,5
IATISeguros_N83,2025-04-02 09:53:31+00:00,Ya he contratado varias veces este…,Ya he contratado varias veces este seguro de viaje y me ha resultado sencillo el trámite,IATI Seguros,5
IATISeguros_N82,2025-04-01 23:03:33+00:00,Mui rápido y fácil,"Mui rápido y fácil , precio bueno",IATI Seguros,5
IATISeguros_N81,2025-04-01 14:19:20+00:00,Muy buena experiencia pero al elegirlo,"Muy buena experiencia pero al elegirlo, da la sensación de que el seguro de anulación es gratis porque hay otra opción abajo y he pagado dinero extra (un 25% del precio del seguro) sin darme cuenta",IATI Seguros,4
IATISeguros_N80,2025-04-01 13:37:06+00:00,COMODIDAD Y FACILIDAD DE CONTRATACIÓN,"Me ha satisfecho la facilidad de contratación. El proceso es sencillo y ágil. No puedo valorar el resultado de su aplicación en cuanto a coberturas, asistencia sanitaria, etc. y estaré encantada de haberlo pagado para no necesitarlo.",IATI Seguros,5
IATISeguros_N79,2025-04-01 10:35:28+00:00,Máximas coberturas por mejor precio,Es la tercera vez que contrato un seguro de viaje con IATI por tener las máximas coberturas al mejor precio. Por suerte no he tenido que utilizarlo nunca y no sabría valorar si tiene alguna utilidad y si es simple de usar en el extranjero.,IATI Seguros,5
IATISeguros_N78,2025-03-31 22:40:07+00:00,Lentos para responder y con argumentos capciosos,"Contraté el seguro para un viaje que tengo a Argentina en septiembre, al día siguiente de contratarlo, la agencia me comunica un cambio en los vuelos de salida y regreso (retrasándolos dos días), inmediatamente escribo al mail que proporcionan para indicarles lo que ha ocurrido y solicitar el cambio de fechas o en su defecto anular para volver a contratar en el periodo indicado por la agencia, para no quedarme sin cobertura en el viaje. Dos días después y al ver que no contestan, les solicito acogerme al derecho de desistimiento formalmente, les argumento que si para un cambio tan simple tardan más de 48h en contestar, no me dan la seguridad de si ocurre alguna emergencia durante el viaje pueda contar con el seguro y la asistencia. Me contestan a los tres días de este último mail, indicando que han hablado con sus servicios jurídicos, y que por la cláusula del contrato que indica que no puedes desistir si el viaje es menor a un mes, no puedo ejercer ese derecho y que sólo me pueden cambiar las fechas. Cuidado, porque para mí esto es incluso peor que no haber contestado, significa además que como surja algún problema me voy a tener que pelear para que den bien el servicio, como ya les he indicado en la respuesta según la ley española, en el decreto 1/2007 en su artículo 87, se indica que en ningún caso el derecho de desistimiento puede ser anulado o limitado por cláusulas del contrato, por lo que la aseguradora no puede anular o restringir el derecho de desistimiento mediante cláusulas contractuales. Además, el viaje es dentro de 6 meses!... Desde luego mi confianza la han perdido, ya contraté el año pasado para Perú con ellos, menos mal que no pasó nada....",IATI Seguros,1
