id_reseña,Fecha,Título,Contenido,Empresa,Calificación
AutoheroEspaña_N43,2025-04-02 18:45:19+00:00,Todo bien,"Todo bien. El coche tuvo un fallo de la luz de servicio, pero se responsabilizan a llevarlo a un taller d su confianza. Igualmente se tienen 21 días de prueba del vehículo.",Autohero España,5.0
AutoheroEspaña_N42,2025-04-02 18:12:43+00:00,Muy bien con la señorita que me atendió…,"Muy bien con la señorita que me atendió , pero en él área de mostrar el vehículo deberían mandar a alguien con más información acerca del vehiculo",Autohero España,5.0
AutoheroEspaña_N41,2025-04-02 09:39:31+00:00,Un trato estupendo,Un trato estupendo al adquirir mi coche después de la DANA. Guillermo y Aroa son muy amables y muy eficientes en su trabajo.,Autohero España,5.0
AutoheroEspaña_N40,2025-04-01 23:02:02+00:00,Buena impresión,"Después de ver opciones en ocasión plus y flexicar me decidí por autohero por tres cosas la rapidez en la entrega, la facilidad en la financiación y la organización que tienen de momento me ha gustado la experiencia.ya veremos qué tal la posventa, es pronto para opinar pero son más de fiar .",Autohero España,5.0
AutoheroEspaña_N39,2025-04-01 22:25:52+00:00,La compra perfecta por precio trato y calidad,Les conozco desde hace años y siempre les compro porque son muy profesionales.,Autohero España,5.0
AutoheroEspaña_N38,2025-04-01 22:23:16+00:00,"Una gran experiencia y Juan, el mejor!☺️","Mi experiencia fue genial! Compré hace una semana un coche y el trato fue excepcional por parte de todos, en especial de Juan!☺️ Me hizo sentir segura de la compra y tiene un trato excepcional! Gran profesional!",Autohero España,5.0
AutoheroEspaña_N37,2025-04-01 21:10:49+00:00,En menos de una semana tengo el coche…,En menos de una semana tengo el coche en la puerta de mi casa y 100% financiado. Super organizados y pendientes de todo. Ya tengo gente recomendada que va a comprar en Autohero,Autohero España,5.0
AutoheroEspaña_N36,2025-04-01 20:22:00+00:00,Excelente servicio y precio,"Compramos el coche el sábado. El servicio y atención fueron perfectos y todo resultó facil. Tenemos 21 días para probarlo, lo hemos llevado a un taller muy cercano y han confirmado que el coche está estupendo y que el coche vale precio q hemos pagado. Así que estamos muy satisfechos con la compra. Por ahora todo perfecto",Autohero España,5.0
AutoheroEspaña_N35,2025-04-01 20:21:07+00:00,Desde un primer momento nos atendieron…,"Desde un primer momento nos atendieron bien, nos explicaron como funcionaba todo y nos ayudaron a lo que preguntabamos",Autohero España,5.0
AutoheroEspaña_N34,2025-04-01 20:20:10+00:00,Entrega q2 valencia,La entrega de Guillermo y de su compañero de pagos Pablo Moure todo fenomenal y correcto. Guillermo (Valencia) un crack con el trato recibido!!!,Autohero España,5.0
AutoheroEspaña_N33,2025-04-01 16:17:37+00:00,Transparencia,Excelente entrega del vehículo (Limpieza impecable) Son cordiales al momento de realizar el paso a paso a seguir para cada trámite que se necesita realizar 👍🏻,Autohero España,5.0
AutoheroEspaña_N32,2025-04-01 10:34:12+00:00,RECOMENDABLE AL MARGEN DE FALLOS DE ENTREGA,"La compra la realice dado que daban información completa del coche y la posibilidad de devolución del mismo. En la entrega la limpieza exterior no estaba muy cuidada. El sistema híbrido no funcionaba debido al desgaste de la batería principal, una vez reclamado procedieron al cambio de la misma sin necesidad de usar garantía ya que se entregó en ese estado, no se chequeo el vehículo a la entrega correctamente. Resumiendo SI recomiendo la compra en AUTOHERO ya que al margen de fallos responden en la posventa, el proceso es bastante serio y hacen seguimiento constante.",Autohero España,4.0
AutoheroEspaña_N31,2025-04-01 09:13:01+00:00,Se han quedado con 12447€ y aun no me…,Se han quedado con 12447€ y aun no me lo han devuelto. No contestan a los correos y en las llamadas no te da una solucion.,Autohero España,1.0
AutoheroEspaña_N30,2025-03-30 19:53:08+00:00,Muy profesionales,"Muy profesionales, rápidos y atentos",Autohero España,5.0
AutoheroEspaña_N29,2025-03-30 17:54:08+00:00,Rápido y fácil,"Rápido y fácil! Muy atentos, tanto en la gestión del proceso como en la entrega del vehículo. Jose de la sucursal de valencia Aldaia un crack!!",Autohero España,5.0
AutoheroEspaña_N28,2025-03-30 17:16:46+00:00,Empresa seria,"Empresa seria, información detallada y buena comunicación, el coche está impecable, me han informado de todo el proceso mientras a ido avanzando la compra.",Autohero España,5.0
AutoheroEspaña_N27,2025-03-30 13:32:55+00:00,Fue una experiencia estupenda,"Fue una experiencia estupenda. Al menos en mi caso, fue rapidísimo. No había sacado una botella de agua de la máquina y ya me estaban avisando de que el coche lo tenían listo.",Autohero España,5.0
AutoheroEspaña_N26,2025-03-30 09:09:42+00:00,Compra SEAT,"La verdad que la experiencia de compra del coche fue bastante buena, me dieron toda la información de la que disponían del coche y ayuda para completar la compra todo muy bien en em trato preventa (algún procesoe burocráticos errático, pero bien). Lo que más me sorprendió es que el trato, postventa fue igualmente muy bueno ya que autohero arreglo todos los defectos (los estéticos no) que fui encontrando en el coche(pastillas, bujías, liquido de frenos...) de momento muy contento.",Autohero España,4.0
AutoheroEspaña_N25,2025-03-30 01:23:46+00:00,Muy buena experiencia lo recomiendo son…,Muy buena experiencia lo recomiendo son los mejores muy responsables te gestionan todo muy rápido la hora de entrega del coche un personal excelente,Autohero España,5.0
AutoheroEspaña_N24,2025-03-29 20:36:32+00:00,Ha sido una compra muy sencilla,"Ha sido una compra muy sencilla, fiable y con un muy buen producto final, los trabajadores de Autohero han sido en todo momento unos profesionales",Autohero España,5.0
AutoheroEspaña_N23,2025-03-29 20:02:39+00:00,Todo bien ..tanto el seguiexcelentemiento ...el…,Todo bien ..tanto el seguimiento ...el trato de todo el personal a sido excelente ...lo recomendaré..un saludo..,Autohero España,5.0
AutoheroEspaña_N22,2025-03-29 20:02:39+00:00,La experiencia ha sido muy buena,"La experiencia ha sido muy buena , atención y asesoramiento muy bueno y poder ver el coche bastante tiempo para poder revisarlo sin prisas también buena experiencia . Francisco molero excelente por el trato cercano que tuvo en todo momento y la facilidad para comprar el coche que quería y adquirirlo en poco tiempo chapooo👍🏻",Autohero España,5.0
AutoheroEspaña_N21,2025-03-29 19:55:29+00:00,La atención fue perfecta y el vehículo…,La atención fue perfecta y el vehículo está como esperaba,Autohero España,5.0
AutoheroEspaña_N20,2025-03-29 15:34:23+00:00,¡Entrega del vehículo perfecta,"¡Entrega del vehículo perfecta! Jose de Valencia ha sido muy amable, simpático y ha estado pendiente todo el tiempo de que estuviéramos a gusto. El vehículo estaba en perfectas condiciones.",Autohero España,5.0
AutoheroEspaña_N19,2025-03-28 20:08:28+00:00,Excelente todo la Atención y en…,Excelente todo la Atención y en Especial a Jose muchas gracias por todo,Autohero España,5.0
AutoheroEspaña_N18,2025-03-28 19:44:49+00:00,"Jose,el comercial,y Jose","Jose,el comercial,y Jose, el chico de Valencia,el que entrega el coche,muy buen trato y súper amables. Recomendaría comprar un coche en la empresa.",Autohero España,5.0
AutoheroEspaña_N17,2025-03-28 19:05:39+00:00,Todo genial muy buena atención gracias…,"Todo genial muy buena atención gracias a los Paco de valencia y a José, el coche como se describía",Autohero España,5.0
AutoheroEspaña_N16,2025-03-28 18:33:55+00:00,Excelente trato,Excelente trato desde el primer momento. Bien explicado y asesorado en la compra y en el proceso de entrega del vehículo,Autohero España,5.0
AutoheroEspaña_N15,2025-03-28 16:24:22+00:00,Tubo de escape,"Desde que compré el vehículo,hace ya para 4 meses en la campa de Autohero en Madrid,comprobé que el tubo de escape estaba en mal estado ,con soldaduras hechas y mal sonido en el escape,desde un principio,me dijeron que no habría problema en cambiarlo ya que dicho vehículo cada vez suena peor ,por este motivo. Lo llevé a su taller concertado y todavía No me dieron solución alguna y llevamos ya 4 meses .Espero que me den una solución ya",Autohero España,1.0
AutoheroEspaña_N14,2025-03-28 15:23:17+00:00,Estoy muy contenta con el coche superor…,Estoy muy contenta con el coche superor mis expectativas 💃,Autohero España,5.0
AutoheroEspaña_N13,2025-03-28 09:56:13+00:00,Una experiencia para repetir,La experiencia ha sido buena. Sobre todo el comercial que me atendió por teléfono Juan Antonio y la comercial del centro Valeria. Me lo explicaron todo muy bien de principio a fin. Y cuando recogí el coche también bien.,Autohero España,5.0
AutoheroEspaña_N12,2025-03-28 00:34:01+00:00,Sergio ha sido un muy buen agente…,Sergio ha sido un muy buen agente informando y explicándolo todo de maravilla,Autohero España,5.0
AutoheroEspaña_N11,2025-03-27 17:40:10+00:00,Recomiendo Autohero Seseña,"Trato amable y transparente por parte del vendedor. El coche funciona perfectamente y fue todo el proceso bastante rápido. Recomiendo el sitio y en caso de volver a necesitar un coche, al primer sitio que asistiría sería aquí.",Autohero España,5.0
AutoheroEspaña_N10,2025-03-26 23:34:18+00:00,PRIMERA VEZ HAGO ESTO Y SATISFECHA DE MI COMPRA,"Primera vez que me compro un coche asi online,no las tenia conmigo la verdad pero todo ha sido transparencia y facilidades.Primero el echo de que haces la gestion y te hacen entrega de tu coche sin tener que pagar nada,nada hasta la entrega y esto en verdad te da ya confianza,tranquilidad,a mi me la dio. Pagas con transferencia inmediata,en el caso de que no pudieras ahi si tienes que tener echa transferencia para dia de entrega. Pagas gastos de envio,gastos matriculacion y eso y a coste 0 un año de garantia,tienen otras opciones de garantia pero para mi un gasto elevado.Yo opte por el año gratis.Luego tienes la amabilidad de quien esta al otro lado para pedirte datos y te mandan todo al correo,todo paso a paso y detallado,la gente atenta y te ayudan en todo momento si no entiendes algo,te llaman,llamas..yo la verdad 100x 100 contenta de como ha sido el proceso,toda la gestion.Te mandan correo con cita de direccion y fecha y hora de recogida...todo genial y para cual mi sorpresa.. Bueno,yo soy de huelva y lo recogi en sevilla,alli en su cetro autohero.. Lo recogia hoy,pues ya en la mañana recibo wassap con la persona responsable que me haria la entrega mas la ubicacion,para mas inri,mas facilidades para no perderse. Una vez alli,te presentas y sin demora,pues no te hacen esperar...yo incluso llegue antes de mi hora y para no hacerme esperar me lo entregaron antes. Una vez mas,difucil pero es asi,sorprendente la atencion que me dieron,se me presentaron,me dejaron ver el coche y luego ya me preguntaron si queria que me informara del coche y se me explico con todo detalle,hice la transferencia inmediata,firme ...y coche mio!! Gracias rafa y gracias Isma por toda atencion en tu caso isma fuiste al final el encargado de la entrega del coche,muy atento,muy amable ..Gracias y a los dos gracias y gracias a Autohero por todo.",Autohero España,5.0
AutoheroEspaña_N9,2025-03-26 23:17:48+00:00,"UNA ESTAFA EN TODA REGLA, VENDEN COCHES CON VICIOS OCULTOS","UNA ESTAFA EN TODA REGLA. VENDEN COCHES CON VICIOS OCULTOS Y NO ASUMEN EL PAGO DE LAS AVERÍAS. Para venderte el coche te ponen todas las facilidades del mundo, parece el mundo de la piruleta, todo perfecto. Te traen el coche con mucho espectáculo, te informan de todo el proceso, y todo estupendamente. El problema aparece cuando te quedas tirado con tu coche en medio de la carretera, por una avería de motor que cuesta más de 2.200€ reparar, y no quieren asumir el gasto incluso cuando hace menos de 12 meses que tienes el coche, y no has llegado a hacer 10.000km con él. Te dicen que por no llevar el coche a un taller de su confianza, has incumplido con sus ""Términos y Condiciones"", y ni siquiera se dignan a decirte a qué taller debes llevar el coche cuando les preguntas, te dicen que como lo has recogido de la carretera y lo has llevado a tu taller de confianza, ya no pueden hacer nada. Su sistema es acogerse a la primera excusa que les viene bien para no asumir el gasto de UN VICIO OCULTO en un vehículo que han vendido, y incumplen la ley sistemáticamente, al no querer asumir la reparación (OJO! Todo coche comprado en España tiene una garantía POR LEY de 12 meses, no os dejéis tomar el pelo). Autohero se vale del desconocimiento de esa ley para no asumir las reparaciones. SON UNOS ESTAFADORES, VENDEN COCHES CON VICIOS OCULTOS. NO COMPRÉIS EN AUTOHERO!",Autohero España,1.0
AutoheroEspaña_N8,2025-03-26 23:04:09+00:00,Todo perfecto.,Todo perfecto. Todo un profesional el tramportista que me ha traido el coche a casa explicándome todo perfectamente un 10.,Autohero España,5.0
AutoheroEspaña_N7,2025-03-26 21:00:47+00:00,Jose Valencia un Crack.,"Nos ha atendido Jose Valencia, un crack. Muy buen ambiente y muy amable por su parte. Nos ha aclarado cualquier duda en nuestro nuevo Kia Sportage.",Autohero España,5.0
AutoheroEspaña_N6,2025-03-26 20:45:25+00:00,La atención,La atención,Autohero España,5.0
AutoheroEspaña_N5,2025-03-26 20:35:29+00:00,Compra sencilla,"Compra sencilla, clara, y segura. La única pega ha sido que el lavado del coche no estaba demasiado bien rematado.",Autohero España,5.0
AutoheroEspaña_N4,2025-03-26 20:17:50+00:00,Muy buena experiencia …,"Muy buena experiencia me aconsejaron muy bien sobre el coche q necesitaba para mis necesidades y mi presupuesto y la recogida del coche muy buena el chico q me atendió muy amable y miy majo, tido el mundo q se tenga q comprar un coche por supuesto q le aconsejaría q lo hiciera en Autohero un 10.",Autohero España,5.0
AutoheroEspaña_N3,2025-03-26 19:50:48+00:00,Gran experincia,"Buenas tardes, paso a detallar mi experiencia con Autohero. Llame para pedir información sobre un BMW I3 Rex, que finalmente no me quedé porque era difícil de subir para mi Madre y me atendió la Srta., Laura Conde Vela y he de decir que me informo increíblemente bien. La llamé bastantes veces por dudas que tenía referente al coche y en todo momento estuvo super atenta y me respondía a todo, es más si tenía que consultar algo técnico, lo consultaba y automáticamente me llamaba. Jamás me he encontrado una persona con esta actitud, me recuerda a una anécdota que cuenta Victor Küpers, sobre la recepcionista de un Hotel que quería ir de vacaciones y que él dice pero de dónde ha salido esta chica y es lo que me ha pasado con la Srta. Laura Conde, lo más normal hubiese sido este es el coche, ya tiene la información si le interesa venga a verlo sin más y ella ha estado en todo momento resolviendo dudas y demás. Autohero pueden estar orgullosos de tener a una persona así en su equipo, al igual que si llamaba y no estaba ella, cualquiera que me respondía me daba respuesta. Tengo claro que si he de comprar y recomendar un sitio no dudaré en recomendarlos. Muchas gracias Srta. Laura Conde por su actitud, amabilidad, simpatía y por su atención. ¡¡Más gente así necesitamos en todos los equipos!!!",Autohero España,5.0
AutoheroEspaña_N2,2025-03-26 19:26:57+00:00,Hemos recogido peugeo 3008 con José de…,Hemos recogido peugeo 3008 con José de Valencia y la impresión ha sido magnífica en todos los sentidos buen trato explicaciones claras en resumen muy contentos. Gracias José y gracias autohero.,Autohero España,5.0
AutoheroEspaña_N1,2025-03-26 18:28:54+00:00,José Valencia,"José Valencia, me ha hecho la entrega, trato excelente, muy atento, nos invitó a café, me aclaro todas las dudas, me dejo su número de teléfono por si queríamos consultar algo más. En definitiva un 10",Autohero España,5.0
CarNext.comEspaña_N60,2023-11-21 23:38:38+00:00,mejorar el internet,mejorar mas en sus mejas por favor,CarNext.com España,5.0
CarNext.comEspaña_N59,2023-09-27 20:37:48+00:00,Copia de llaves en cartnext,"En marzo compramos un coche en carnetx y en la entrega a domicilio nos dieron una sola llave. Estuvimos llamando al concesionario pero nada.Nos dio por mirar por internet y se ha cerrado. Nos pusimos en contacto con atención al cliente y como no tenemos nada escrito de la solicitud de la llave ya han pasado de respondernos. Pues bien,cansada del tema miro de hacer una copia por mi cuenta y resulta q nuestro coche lleva un código especial, con algo de suerte para poder hacer la copia hemos de hacer 4h de viaje para dejar el coche 24h en Barcelona y 4 h más al día siguiente para recogerlo a parte de soltar mínimo 350e.",CarNext.com España,2.0
CarNext.comEspaña_N58,2023-06-14 17:36:39+00:00,Compre un coche de 35.000€ al cual le…,"Compre un coche de 35.000€ al cual le chillaban los frenos nada más sacarlo del concesionario, me dijeron que lo llevara a un taller concertado por ellos en el cual ni lo miraron y dijeron que estaba bien. Seguidamente lo lleve a un taller oficial y efectivamente tenía discos y pastillas en mal estado.",CarNext.com España,1.0
CarNext.comEspaña_N57,2023-06-13 16:28:32+00:00,ESTAFA EN TODA REGLA,"HORRIBLE EXPERIENCIA. 4 averías en menos de 10 meses, el cambio de aceite se lo hicieron el 2904/22 y ahora me salta de nuevo el cambio de aceite, he tenido que hacerle toda la revisión completa al coche (más de 350€) porque no se la hicieron cuando tocaba. Para abonarme el resto de reparaciones que he tenido que hacerle el coche (estando en garantía y que me rechazaban desde la empresa que tienen contratada como servicio de garantía), me hicieron chantaje diciéndome que borrase las reseñas que había escrito y que entonces me pagarían la reparación. 4 averías de más de 3000€ en total. Ahora le cambio los filtros al coche y resulta que al coche le falta una pieza!!!! Y no se quieren hacer cargo, estando el coche aún en garantía. Ya he interpuesto una reclamación en la oficina del consumidor y la próxima será en el juzgado. Son unos sinverguenzas, tienen demasiada cara. Me arrepiento muchísimo de haber pagado casi 20.000€ por un coche que solo ha estado en el taller más que en mi parking. NO LO RECOMIENDO A NADIE. Y está reseña no pienso eliminarla.",CarNext.com España,1.0
CarNext.comEspaña_N56,2023-06-12 00:07:34+00:00,Variedad y buen precio,"Venta de vehículos de ocasión certificados, variedad y precios competitivos.",CarNext.com España,4.0
CarNext.comEspaña_N55,2023-06-01 18:29:21+00:00,una hece de aplicacion no vale para…,aplicación no buena,CarNext.com España,5.0
CarNext.comEspaña_N54,2023-05-30 12:30:51+00:00,Carnext no atiende,"Carnext no atiende. Solo les preocupa vender, y luego no responden ante problemas. Llevo 30 días reclamando: Me han suministrado un VW Transporter furgón al que han desmontado unas estanterías traseras, sin pasar la ITV ni aportar informe. Ahora no me pasan a mí la ITV sin aportar certificado de desmontaje. Vehículo parado y que no puedo vender...",CarNext.com España,1.0
CarNext.comEspaña_N53,2023-05-29 20:43:33+00:00,Desentendimiento de las garantías y vendedor,"Al principio la compra muy bien,todo muy correcto,hasta que al mes y medio/dos meses empieza a dar problemas de motor fallo de presión de aceite cual es mi sorpresa que la garantía adicional facilitada por Carnext no se quiere hacer responsable porque Carnext ni tiene,ni facilita los mantenimientos anteriores del vehiculo,y Carnext como garante final quiere hacerse cargo de una parte irrisoria de la avería,concretamente 200 euros cuando el presupuesto de la casa oficial Opel es de 1400 euros.Sin entrar en más detalles puesto que tendría para escribir un libro con las idas y venidas que han tenido durante todo el proceso tanto ellos como la garantía adicional.En definitiva nada recomendable comprar un vehículo con ellos puesto que una vez vendido me olvidó de mi responsabilidad para con el cliente.si queremos justicia solo queda el juzgado.",CarNext.com España,1.0
CarNext.comEspaña_N52,2023-04-14 02:37:39+00:00,Un 10 a mi comercial Ivan,"Un 10 a mi comercial Ivan, desde el primer contacto me inspiro mucha confianza",CarNext.com España,5.0
CarNext.comEspaña_N51,2023-04-12 21:20:36+00:00,La atención inmejorable,Sin contenido,CarNext.com España,5.0
CarNext.comEspaña_N50,2023-04-05 09:50:59+00:00,Me dieron un coche con la batería baja,"Me dieron un coche con la batería baja, no se hicieron responsables. Después de averiguar que el problema no es la batería. Para cualquier garantia, es otra empresa que no ellos, la que autoriza la garantía o no, y ojo con lo que entra y lo que no. El servicio que te dan si tienes algún problema, yo lo he tenido después de hacer 3000 km, no es bueno ni malo, simplemente no existe. Un coche de segunda mano No se puede comprar en esta empresa, No tienen servicio ni de garantías, te pasan a otra empresa que solo cuida su negocio, pagando poco al taller y poniendo todas las trabas posibles. Carnext una vez ha cobrado por adelantado tu coche, eso si con muy buenas palabras, se lava completamente las manos. Un consejo de uno que se ha equivocado comprando a esta empresa. NO OS COMPRÉIS UN COCHE DE SEGUNDA MANO EN CARNEXT. Luis, Volvo S60 1585KMN",CarNext.com España,1.0
CarNext.comEspaña_N49,2023-03-31 18:48:12+00:00,Comerciales muy honestos,"Comerciales muy honestos, ya que me han explicado en detalle todas las caracteristicas y procedencia del coche. En concreto fue Ivan en Madrid quien nos hizo la venta, muy agradecida",CarNext.com España,5.0
CarNext.comEspaña_N48,2023-03-31 18:08:19+00:00,Falta de Profesionalidad…,"Llame en un moton de ocasiones interesandome por un bmw touring en efectivi, y siempre me dijeron que un comercial se i a a poner en contacto comingo, esto en varias ocasiones durante dos semanas, y nadie se puso en contacto conmigo finalmente, me fui a safamotor de audi, y me atendieron al instante,,,,,,, por lo que en mi opinion no tuvieron profesionalidad,, y creo que su responsable debe saber esto",CarNext.com España,1.0
CarNext.comEspaña_N47,2023-03-30 22:48:45+00:00,Recomendado en todos los aspectos,"Después de ver la publicidad sobre la página web de compraventa de coches, me puse en contacto con ellos para interesarme por un vehículo. Decir que la atención y el trato fueron excelentes desde el primer momento, tanto por correo electrónico, como por teléfono e incluso WhatsApp. Hicieron que la compraventa del vehículo fuera sencilla, guiándome a cada paso que tenía que dar, sin complicaciones. Muy agradecido a CarNext en general, y decir que en mi caso, me atendió el comercial José María Marques, quien hizo posible esta compraventa y al que le agradezco públicamente su trato, no solo telefónicamente sino que tuve el placer de conocer en persona al entregar mi vehículo y recoger el nuevo en las instalacionesde Madrid, siendo su trato agradable y cercano. Decir también que había leído opiniones donde decían que una vez pagado el vehículo que se desentendían o daban largas para enviar el vehículo comprado, no sé los motivos concretos de esos casos pero puedo decir que en mi caso todo fue correcto. Sin duda, si algún día tengo o decido cambiar de vehículo, CarNext será mi primera opción. Recomendado totalmente.",CarNext.com España,5.0
CarNext.comEspaña_N46,2023-03-30 17:54:17+00:00,Trato muy profesional y amable por…,"Trato muy profesional y amable por parte del comercial José Maria, resolvió todas nuestras dudas. Muy bien atendidos,encantados.",CarNext.com España,5.0
CarNext.comEspaña_N45,2023-03-30 17:44:08+00:00,Buena experiencia desde el principio…,Buena experiencia desde el principio gracias a José Maria y posteriormente con la garantía.,CarNext.com España,5.0
CarNext.comEspaña_N44,2023-03-30 16:53:18+00:00,Excelente trato de Chema,El trato recibido por parte de Chema ha sido excelente,CarNext.com España,5.0
CarNext.comEspaña_N43,2023-03-30 15:43:13+00:00,Muy Buena,"El vehículo se corresponde con lo ofertado. Toda la gestión muy rápida. El trato del comercial José Maria de Angel muy bueno, nos lo hizo todo muy fácil",CarNext.com España,5.0
CarNext.comEspaña_N42,2023-03-30 15:05:13+00:00,La mayor pesadilla de mi vida.,"La mayor pesadilla de mi vida. Compre un coche y justo un mes después el motor reventado, no llegue a hacer 2000 kilómetros con el. Dos meses después sigo sin coche y por supuesto sin dinero. Son unos impresentables, cuando todo va bien es todo muy bonito pero cuando va mal ahí te dejan el teléfono del seguro de la garantía para que te busques la vida. Y que decir del coche, eso de tantos puntos de revisión ect, no es verdad el aceite estaba como el chocolate de espeso, no le miran nada solo lo ponen bonito para que entre por los ojos. No los recomiendo y lo más gracioso es que después de tres meses no me han mandado ni la documentación",CarNext.com España,1.0
CarNext.comEspaña_N41,2023-03-30 11:39:45+00:00,Jose María con la persona que me ayudo,"Perfecto, Jose María me soluciono un problema de garantía y muy contento.",CarNext.com España,5.0
CarNext.comEspaña_N40,2023-03-30 11:04:38+00:00,Es increíble,Es increíble . Trato inmejorable,CarNext.com España,5.0
CarNext.comEspaña_N39,2023-03-30 11:04:27+00:00,Gran trato de Chema Bueno,Sin contenido,CarNext.com España,5.0
CarNext.comEspaña_N38,2023-03-30 10:56:21+00:00,Fui atendido por Chema y todo perfecto,"Fui atendido por Chema y todo muy correcto y profesional, 100% le recomiendo",CarNext.com España,5.0
CarNext.comEspaña_N37,2023-03-30 10:55:28+00:00,"Cercanía, buen trato y profesionalidad de Chema","Quería resaltar especialmente la profesionalidad y cercanía de Chema. Su buen trato facilita enormemente todo, por lo que no puedo estar más agradecida.",CarNext.com España,5.0
CarNext.comEspaña_N36,2023-03-30 10:53:12+00:00,"Chema recomendable , profesional al 100%","Buena experiencia y trato muy adecuado del asesor Chema, recomendable al 100%, profesional.",CarNext.com España,5.0
CarNext.comEspaña_N35,2023-03-30 10:47:41+00:00,Muy buena atención Chema,"Muy buena atención, en especial el trato de Chema con nosotros",CarNext.com España,5.0
CarNext.comEspaña_N34,2023-03-30 10:29:56+00:00,Trato muy personalizado,"Trato muy personalizado y atento por todo el personal, facilitando la tramitación de la adquisición del vehículo de forma integral",CarNext.com España,4.0
CarNext.comEspaña_N33,2023-03-29 12:01:12+00:00,Buen asesoramiento,Fui a comprar un coche para mi padre y Alfredo nos orientó para encontrar el que se adaptaba mejor a nuestras necesidades. Muy recomendable la tienda y el asesoramiento.,CarNext.com España,5.0
CarNext.comEspaña_N32,2023-03-28 22:47:40+00:00,Me resultó muy fácil hacer la compra…,Me resultó muy fácil hacer la compra online con Rubén todo lo que me Indico se a cumplido y el coche en perfectas como me aseguro,CarNext.com España,5.0
CarNext.comEspaña_N31,2023-03-27 12:40:45+00:00,Muy buena atención de Rubén,Sin contenido,CarNext.com España,5.0
CarNext.comEspaña_N30,2023-03-26 12:23:20+00:00,Mentirosos a no poder más,"Compré el coche por que dicen que te lo entregan de 7 a 10 dias. Despues de casi un mes el coche no me lo han entrgado aún, cada vez que llamo es ""la semana que viene"" se hara la entrega, así llevo ya 15 dias, la venta te la hacen muy rápido y luego se desentienden, lo último que me ha dicho es que han tenido un problema con el transporte y que me lo entragran la ""semana que viene"" no se como va a acabar esto, encima me llaman para firmar la transferencia del vehículo(que no me han entregado y no sé donde esta) , ¡¡manda huevos!! Ojala lo vea la mayor cantidad de gente posible. Experiencia muy desagradable.",CarNext.com España,1.0
CarNext.comEspaña_N29,2023-03-26 00:10:09+00:00,Mi experiencia con el Víctor ha sido…,"Mi experiencia con el Víctor ha sido una pasada ,el comercial está a la altura..me ha vendido un vehículo que estoy muy satisfecho con el 🥰🥰🥰",CarNext.com España,5.0
CarNext.comEspaña_N28,2023-03-25 10:13:46+00:00,Agradecimiento Carnext,"Unos profesionales desde el primer momento. Mención especial al Sr Alfredo, quien ofreció un trato excepcional para consolidar la venta. Recomendables 100%",CarNext.com España,5.0
CarNext.comEspaña_N27,2023-03-25 07:56:11+00:00,Alfredo el comercial estuvo muy atento…,Alfredo el comercial estuvo muy atento con la gestión,CarNext.com España,5.0
CarNext.comEspaña_N26,2023-03-24 20:49:18+00:00,Muy recomendable Gran atención de…,"Muy recomendable Gran atención de Víctor. Al principio fue complicado, para que me atendieran costó un poco, y cuando recibí la llamada de Víctor todo muy claro punto por punto, me hizo dar cuenta que compro un coche usado. Yo quería que estuviera nuevo a precio de usado, no me parecia correcto que tuviera algunos detalles de uso. Me hizo varias reflexiones que le tengo que agradecer a él y a CarNext. Ahora tengo mi coche, y a pesar que tiene sus cositas, el coche está de maravilla. Gracias",CarNext.com España,5.0
CarNext.comEspaña_N25,2023-03-24 16:22:27+00:00,El trato con Alfredo Álvarez fue…,El trato con Alfredo Álvarez fue perfecto. Todo correcto y sin pegas después de bastante tiempo de uso.,CarNext.com España,5.0
CarNext.comEspaña_N24,2023-03-24 16:21:37+00:00,Muy buena atención por parte de…,"Muy buena atención por parte de Alfredo, dándome toda la información que pedí y resolviendo un problema que tuve. Completamente recomendable. Gracias Alfredo!",CarNext.com España,5.0
CarNext.comEspaña_N23,2023-03-24 16:06:44+00:00,Un trato excepcional de Alfredo…,Un trato excepcional de Alfredo Alvarez. Gracias,CarNext.com España,5.0
CarNext.comEspaña_N22,2023-03-24 15:57:23+00:00,Gran persona,Muy bien con Alfredo Álvarez,CarNext.com España,5.0
CarNext.comEspaña_N21,2023-03-24 15:52:09+00:00,La segunda vez k compramos aqui y el…,La segunda vez k compramos aqui y el trato de sergio y eficacia de 10. Gracias x todo sergio,CarNext.com España,5.0
CarNext.comEspaña_N20,2023-03-24 15:45:36+00:00,Muy bien con Alfredo Alvarez,Sin contenido,CarNext.com España,5.0
CarNext.comEspaña_N19,2023-03-24 15:36:06+00:00,Buenos coches y buen servicio,"Buenos coches. El trato con Alfredo es excelente, todo facilidades y amabilidad.",CarNext.com España,5.0
CarNext.comEspaña_N18,2023-03-23 13:35:00+00:00,Excelente atención gracias Sergio Cano,Sin contenido,CarNext.com España,5.0
CarNext.comEspaña_N17,2023-03-23 12:49:44+00:00,Buen servicio y atención,Buen servicio y atención. Rápido respuesta y transparencia,CarNext.com España,5.0
