id_reseña,Fecha,Título,Contenido,Empresa,Calificación
BancoSabadell_N169,2025-11-03 16:13:08+00:00,EVITAR ESTE BANCO. SIN ESCORIA,"Lo peor en cuanto trato al cliente y soporte. Un incompetente me anuló la tarjeta sin yo pedírselo y me mandó una nueva. Llevo un més sin tarjeta por culpa de ese incompetente. Pues bien, he llamado 6 veces hasta que me lo han solucionado. No tienen ni idea de los productos ni de ayudar al cliente. Yo estoy sin tarjeta y sin solución a mi problema. Me arrepiento de haberme hecho de este banco .",Banco Sabadell,1
BancoSabadell_N168,2025-11-03 15:46:54+00:00,El peor banco en el que he estado,Atención al cliente lamentable. Las personas que atienden al teléfono o en el chat no conocen los productos ni saben como solucionar los problemas de los clientes. No les importa los clientes para nada y si no te gusta te fastidias. Si lo llego a saber no me hago cliente de este banco.,Banco Sabadell,1
BancoSabadell_N167,2025-11-03 13:20:51+00:00,Pésimos. Estafadores. No se merecen ni una estrella.,"Pongo una estrella porque me obliga para continuar Tenemos un seguro a todo riesgo con el Sabadell desde que compramos nuestra vivienda en febrero. No nos aceptan ningún caso. Nos envían un profesional para hacernos un presupuesto. El sabadell solo pone en relación a profesionales con sus clientes. Los profesionales sonrien en casa del cliente diciendo que eso lo cubre el seguro Luego el sabadell dice que no y nos tenemos que sentir agradecidos por recibir un presupuesto de esos profesionales. He puesto una queja : R1736804. Hasta que no me devuelvan mi cotización, no pararé. Sin verguenzas",Banco Sabadell,1
BancoSabadell_N166,2025-10-31 14:50:56+00:00,Solicitud de autenticación en dos pasos,"Asunto: Solicitud de autenticación en dos pasos Estimado equipo de Banco Sabadell, Me gustaría expresar mi preocupación respecto a la seguridad de acceso a las cuentas online. Actualmente, el sistema de contraseñas resulta insuficiente y vulnerable. Si realmente valoran la protección de sus clientes, deberían implementar un sistema de autenticación en dos pasos. En un contexto donde las amenazas digitales son cada vez más frecuentes, confiar únicamente en una contraseña —por lo general débil o fácilmente descifrable— es un riesgo innecesario. La autenticación en dos pasos no solo es una práctica estándar en muchas entidades financieras, sino una muestra de compromiso con la seguridad del usuario. Les agradecería que consideraran esta mejora con urgencia. Atentamente, Michael",Banco Sabadell,3
BancoSabadell_N165,2025-10-30 23:25:48+00:00,Centralita de llamadas nidea,"No llameis a la centralita, no tienen ni idea... acudid a preguntar a un empleado, en una oficina a un mostrador. Hoy hemos ido a una oficina para una nueva cartilla de una persona de la familia. En la misma oficina había una familia por un caso luctuoso, seguramente. Preguntaban al empleado: entonces, si hacemos un seguro del terreno, hacemos lo de la banca digital, y tenemos X dinero en la cartilla... no nos cobrarán comisión?",Banco Sabadell,2
BancoSabadell_N164,2025-10-30 10:52:24+00:00,Le doy un 1 porque no hay menos,"Le doy un 1 porque no hay menos. Mal servicio. Todo online y encima llamas y l@s teleoperador@s amargados, te tratan fatal, no lo siguiente, como si fueses tonto. Eso si deja de pagar una cuota por la causa que sea, que el acoso telefónico y de correo que te hacen es a tal punto que me imagino que podría llamarse ilegal, y te tratan como delincuente. Fatal no peor",Banco Sabadell,1
BancoSabadell_N163,2025-10-29 13:05:09+00:00,Hay que cambiar estos bancos ya,"Es una pena que en 2025 sigan existiendo este tipo de bancos. Son impresentables, ladrones y con muy poca educación, respeto y poco profesionales",Banco Sabadell,1
BancoSabadell_N162,2025-10-28 14:34:45+00:00,El peor banco en el que he estado,"El peor banco en el que he estado, daban 400 euros por abrir la cuenta y domiciliar el autónomo y activar bizum y luego no te dejaba activar el bizum, así que después de marearme y además abrir una cuenta online donde he tenido que ir a la maldita oficina a hacer todas las operaciones y firmar todo, no me han dado nada, no lo recomendó para nada, me vuelvo a mí BBVA donde siempre me han tratado bien, tengo una app a mí disposición que funciona estupendamente no como la basura de app del Sabadell y hago todas mis operaciones sin problemas desde mi móvil, además de que me dan créditos otra cosa que el Sabadell ni se plantea en darme encima de tener una cantidad importante de dinero. Hay os quedáis, mi dinero nunca más.",Banco Sabadell,1
BancoSabadell_N161,2025-10-27 13:16:32+00:00,Horrible,Horrible. Cuenta online Sabadell luego por teléfono no tienen ni idea de nada y en las oficinas te mandan fuera porque aseguran que es online y se trata por teléfono. Me deben 275 euros y tengo la cuenta cancelada y ni en oficina ni por teléfono me quieren dar solución porque dicen que ya no tengo cuenta.,Banco Sabadell,1
BancoSabadell_N160,2025-10-24 21:50:52+00:00,Banco Inutil,"Soy financiero, vengo de la banca y tengo cuentas en bancos con los que no trabajo hace 20 años. A dia de hoy creo que trabajo con 5 bancos distintos, por desgracia el Banco Sabadell no puedo eliminarlo pues me tienen dada la hipoteca, pero funcionan realmente mal, cobran por retiradas en cajeros casi el 95% de las opciones se planteen( vamos cajeros existentes en la zona), tienes un problema y lo que cualquier entidad te intenta echar una mano, ellos directamente te lo dicen, no es mi problema. Para que se hagan una idea, llevo 2 años en esta dirección sobre la que me tienen dada una hipoteca u aun me mandan todo a otra dirección Intento cambiarla y siempre da un fallo el sistema. Vamos de todas las entidades con las que he trabajado la peor con diferencia.",Banco Sabadell,1
BancoSabadell_N159,2025-10-24 12:05:29+00:00,Su seguro de hogar es nefasto,"Después de más de 10 años siendo cliente, he decidido cerrar todas mis cuentas, fondos de inversión, seguros e hipoteca con Banco Sabadell. El motivo principal: su seguro de hogar es absolutamente incompetente y negligente. Mejor dicho, es un fraude total. Cobran cada año, pero a la hora de resolver problemas son tan negligentes que te hacen perder la esperanza, la paciencia, y al final acabas pagando tú. Además, te obligan a contratar su seguro de hogar como bonificación de la hipoteca, pero luego tienden a no resolver absolutamente nada cuando hay un siniestro. Esto debería ser ilegal, ya que vinculan un servicio esencial con un producto que no cumple su función básica: proteger al cliente. Tuve un siniestro en mi vivienda y, tras meses de llamadas, correos y reclamaciones, no hicieron absolutamente nada. El expediente se abrió, se cerró, se reabrió… todo esto durante dos años, siempre lavándose las manos, incluso cuando informes de terceros indicaban claramente que el seguro del Sabadell debía asumir su responsabilidad. Lo he vuelto a reabrir en septiembre, presentando informes de un estudio de arquitectos, y después de un mes y ocho llamadas, nadie me ha dado ninguna respuesta. El servicio telefónico es lamentable: te cuelgan, te hablan mal y parece que te están haciendo un favor por atenderte. Es increíble que una entidad que presume de profesionalidad trate así a sus clientes. En ningún negocio decente he visto un nivel de falta de respeto y responsabilidad como este. Banco Sabadell: una decepción total.",Banco Sabadell,1
BancoSabadell_N158,2025-10-22 23:44:17+00:00,Tuve que llegar hasta el Banco de España para que me escucharan,"Tuve un problema con una comisión de 40 € que el Banco Sabadell me cobró por error. Al principio el banco no me dio solución, pero presenté reclamación y finalmente, tras la intervención del Banco de España, me devolvieron el dinero y me pidieron disculpas. A veces el sistema se equivoca, pero insistir con educación y firmeza da resultado. 💪",Banco Sabadell,1
BancoSabadell_N157,2025-10-21 11:01:20+00:00,Desilusión con el servicio del Banco Sabadell,"Soy cliente del banco desde el año 2017. Hace dos años contraté un seguro médico en la oficina de Cabarete, donde me informaron claramente que, al contratar el seguro con el banco, no se me cobrarían las comisiones anuales de mantenimiento de 120 €. Dispongo de la correspondencia por correo electrónico que confirma este acuerdo. Durante el primer año, efectivamente, no se realizaron dichos cargos. Sin embargo, este año el banco ha empezado a cobrarlos nuevamente. En la oficina me pidieron disculpas y reconocieron el error, pero considero esta situación absurda y engañosa. Por todo lo anterior, solicito el cierre inmediato de mi cuenta y la cancelación del seguro médico asociado. Agradezco su confirmación por escrito.",Banco Sabadell,2
BancoSabadell_N156,2025-10-21 10:40:07+00:00,Llevo 14 diLlevo 14 dias esperando la reparacion de un escape de aguaas esperando la reparacion…,"Llevo 14 dias esperando la reparacion de un escape de agua en la bañera en cornella de LLobregat y no hay manera de que vengan a arreglarlo, de verguenza, buenas palabras pero no va nadie",Banco Sabadell,1
BancoSabadell_N155,2025-10-20 23:34:21+00:00,Este banco cada vez funciona peor,"Este banco cada vez funciona peor, cualquier servicio que necesites está lleno de trabas, de dificultades para gestionarlo, en vez de ser tu el cliente parece a la inversa, los clientes somos los que estamos al servicio de ellos, en cuanto tenga un par de días libres pienso cambiarlo todo a otro banco.",Banco Sabadell,1
BancoSabadell_N154,2025-10-20 09:54:38+00:00,El peor banco,"El peor banco. Tenemos seguro de vivienda con ellos y van y nps hacem esperar una semana! Diciendonos que nos llamarían, enviaron uno de mantenimiento y dijeron que iban a enviar un perito y nunca llegó, despúes de una semana, llamamos otra vez y van y dicen que nos llamrían de nuevo! Y ya le dijimos que llevamos una semana así! Tenemos un bebé que no se puede duchar! Y la tia dice ah púes no esta cubierto, no podemos hacer nada. UNA SEMANA! UNA SEMANA haciendonos esperar para decirnos que no nos van a solucionar nada! Una gran estafa! Una tremenda estafa! Unos estafadores! Y le pedimos la hoja de reclamación que nos lo envien por email y dice que no lo hacen! Que estafadores!!! Nunca vayáis a tener el seguro con esta gente, ladrones!.",Banco Sabadell,1
BancoSabadell_N153,2025-10-16 12:49:08+00:00,Tengo un renting con banco Sabadell y…,"Tengo un renting con banco Sabadell y es la peor decisión que he tomado en mi vida. Quiero finalizar el contrato abonando la cantidad que se adeuda y llevo tres meses y sigo sin poder hacerlo, unas veces me han dado una cantidad que no es correcta, han llegado a reclamarme el triple del valor y después de reclamar me han dicho que había hecho un ingreso y por eso me reclamaban menos, mentira tras mentira o incompetencia, una de las dos cosas. Siempre se escudan en que es una empresa externa quien lo lleva y que no les mandan el documento para poder finalizar el renting.... Excusas y excusas para que siga pagando cuotas e intereses. Lo dicho no volveré a confiar nada a este banco",Banco Sabadell,1
BancoSabadell_N152,2025-10-16 10:13:06+00:00,Nula atención al cliente,"Muy decepcionado con la atención al cliente de esta oficina. Hemos intentado contactar en múltiples ocasiones, tanto por teléfono como dejando notas directamente en la sucursal, para gestionar una devolución de comisiones. A pesar de nuestras reiteradas peticiones, no hemos recibido ninguna respuesta ni seguimiento por parte del personal. La falta de comunicación y atención nos ha causado una gran frustración. No esperábamos este nivel de desinterés por parte de una entidad como Banco Sabadell.",Banco Sabadell,1
BancoSabadell_N151,2025-10-16 08:14:17+00:00,Un verdadero asco,"Me citan 3 veces, 2 por teléfono y 1 presencial. En las citas telefónicas no me llaman y en la presencial no me atienden. Además, un trato muy desagradable. Un verdadero asco. Me largo de ese banco, recomiendo encarecidamente ni acercarse.",Banco Sabadell,1
BancoSabadell_N150,2025-10-12 11:04:14+00:00,Sinverguenzas,"Me engañaron por wasap y ordene una transferencia de 6380€ a una cuenta del Sabadell desde la mía. Cuando me di cuenta al ser inmediata ya estaba hecha. Se dió parte del fraude y desde ese día NO TENGO ACCESO A MI CUENTA. A mí hijo le dicen que no me localizan . Yo he llamado a su tfno de Barcelona y no admite llamadas entrantes. Llevo años, tengo allí productos de mayor importe del defraudado y pados domiciliados NO PUEDO VER NI MIS CUENTAS NI MIS DEPOSITOS . ME ESTA EL BANCO NEGANDO EL ACCESO .NO SABEN CUANDO ME LO DARAN. ¿ESO NO ES ILEGAL?Me han dicho que puedo usar las tarjetas. PERO EL DINERO ES MIO Y NI SIQUIERA PUEDO ACCEDER A VER NADA DE LOS PAGOS QUE HE DOMICILIADO.",Banco Sabadell,1
BancoSabadell_N149,2025-10-10 17:31:31+00:00,FUNCIONA FATAL LOS PAGOS,Llevo poco tiempo y creo que no voy a seguir mucho más porque no es la primera vez que hay dinero en la cuenta y no puedo pagar con la tarjeta y si pago algo por Internet me dice que esta pagado y al minuto me dice que es un error y me reclaman el pago. No me fio de pagar nada por aquí. Lo pago todo desde la Caixa por ahora me va muy bien.,Banco Sabadell,1
BancoSabadell_N148,2025-10-09 09:16:50+00:00,Pésima atención,"La calidad de la atención al cliente es deplorable. Tuvieron muchísimos retrasos en el papeleo con la hipoteca. Nos citaron en una sucursal, para que luego decirnos que era en otra oficina a 1 km de distancia... Y lo del lamentable seguro del hogar que te cuelan en la hipoteca ya es de traca: esperas telefónicas eternas, siniestros que ignoran y técnicos que te dejan plantado más de la mitad de las veces.",Banco Sabadell,1
BancoSabadell_N147,2025-10-06 23:26:58+00:00,Fatal experiencia en la oficina de Sant…,"Fatal experiencia en la oficina de Sant Quirze del Vallès. El banco de las empresas pasa de las personas. La prepotencia y falta d empatía es inadmisible. A ver alguien se digna a llamar, en privado, en público o como sea.",Banco Sabadell,1
BancoSabadell_N146,2025-10-06 15:46:51+00:00,Servicio nefasto,"Este banco ofrece un servicio nefasto, en principio necesitas pedir cita para que te atiendan. Una vez tienes cita, no te solventan el problema, (ocasionado por el mismo banco), te dicen que lo investigarán y se pondrán en contacto contigo. Pasan los días y las semanas y nadie te llama. Si tú llamas al teléfono, automáticamente te conecta a una centralita que dice no puede atenderte por están saturados, (siempre), te dicen que utilices la web para consultar. La web, no tiene ningún departamento de atención al cliente, el chat es atendido por un bot que solo sirve para entretener, no soluciona nada, si pides que te conecte con un asistente, igualmente no tiene acceso a la mayoría de operaciones del usuario, el asistente termina dirigiéndote a que llames por teléfono a atención al cliente, o que vayas a la oficina. Conclusión: Un desastre de infraestructura sin coordinación, pero cobrar gastos por la gestión de la cuenta, sí que lo hacen bien.",Banco Sabadell,1
BancoSabadell_N145,2025-10-01 10:20:41+00:00,Hola españoles,"Hola españoles. Yo creo en mi humilde opinión que los bancos españoles se están convirtiendo si no lo son ya en una mafia, 0 intereses te fríen a comisiones, ni te defienden de los fraudes que creo que algo tienen que ver en eso, si no intentarían parar la masacre que están haciendo cientos de tiendas fraudulentas.ya no son como los humildes bancos que te regalaban cosas por hacerte cliente. Ahora van a por todas, a ver cual de ellos gana más miles de millones, esto no acabará bien lo veo venir, no se puede jugar hasi con los clientes que son los que os mantienen. Pero que son los grandes bancos, a los pequeños se los comerán a todos y hay será mucho peor todavía y no tenemos escapatoria de esto y lo malo es que ellos lo saben.",Banco Sabadell,1
BancoSabadell_N144,2025-09-30 18:11:01+00:00,Colapso general de servicios y atencion al cliente,"Salimos de CaixaBank por su nefasta gestión, con la esperanza de encontrar más seriedad en BancSabadell. Lamentablemente, de momento no han acertado en ninguna gestión. Domiciliaciones devueltas con sus consiguientes problemas y multas (autónomos, entre otros), tarjetas de débito que no aparecen y, cuando finalmente una llega, resulta que no funciona. Y la lista podría seguir un buen rato. A estas alturas, me temo que estamos ante un colapso generalizado de lo que deberían ser los servicios bancarios. Y sinceramente, me pregunto para qué los necesitamos, si hoy en día dan más dolor de cabeza que una muela picada.",Banco Sabadell,1
BancoSabadell_N143,2025-09-28 18:33:48+00:00,Años con esos ladrones y mil historias q contarles,"Yo pensé q iba a aportar algo nuevo de ayuda para los clientes de Sabadell porque en mi caso me han robado tantoo tantooo q debería ser denunciable desde comisiones abusivas y obligaciones de contratar seguros q es ilegal y todos los saben al punto de llegar a tener tres seguros de vida imagino por si resucitó y se me pasa la comisión , no se crean lo de las acciones ni tonterías son tramposos , mentirosos, resbaladizos no es una banca fiable en mi opinión ,pero bueno cual lo es????",Banco Sabadell,1
BancoSabadell_N142,2025-09-26 22:34:38+00:00,ESTAFA DE CUENTA BANCARIA,"No contratéis con este banco. Constantemente te fríen a comisiones por aperturas de descubiertos realizados por compras CON TARJETA DE DÉBITO!!!! Si literalmente la función de una tarjeta de debito es no poder gastarte más de lo que tienes. Pues ellos te permiten hacer reintegros a debito en cajeros sin saldo en la cuenta, pagar compras y más... Esto es un abuso contractual (que empieza con E y acaba con STAFA). No caigáis si aún estáis a tiempo de evitarlo. Me dijeron desdel banco que está operativa ya había sido deshabilitada pero me ha vuelto a pasar lo mismo de nuevo. NO CONTRATÉIS CON ESTE BANCO NADA, PORFAVOR.",Banco Sabadell,1
BancoSabadell_N141,2025-09-23 17:26:53+00:00,Sinvergüenzas y Ladrones,"Sois unos sinvergüenzas,aparte de cobrar un dineral por el seguro,luego resulta que nunca cubre nada,todo es culpa de otros,sois unos ladrones .",Banco Sabadell,1
BancoSabadell_N140,2025-09-22 19:55:35+00:00,Todos los meses hago una transferencia…,"Todos los meses hago una transferencia inmediata a otra entidad desde hace años, ayer día 21 de Septiembre hice una a las 00:40h. Dicha transferencia no llegó a la entidad de destino, como era un pago urgente realice otra. La segunda llegó al momento la primera todavía no. Ayer llamé y alguien que estaba detrás de un Chat me dijo que era una transferencia normal que me había equivocado, mentira era una transferencia inmediata. Hoy he vuelto a llamar la transferencia consta como inmediata pero no llega destino hasta mañana día 23 cosa que no puedo entender. Jamás me había sucedido, pero cuando realizo un pago urgente utilizo la transferencia inmediata sea gratis o con cargo. Esto le va a costar el Sabadell un cliente menos por incompetentes. CUANDO PONGO UNA ESTRELLA MIREN POR QUÉ",Banco Sabadell,1
BancoSabadell_N139,2025-09-20 11:26:28+00:00,Instant Money de Banco sabadell,"Instant Money de Banco sabadell, tengo una sugerencia después de lo que me a pasado muchas veces en el, cajero de el Banco en cuestion hay muchas veces que no funciona, entonces el código enviado hay 24 horas hasta que expire de el Mobil, si no me es culpa de los usuarios sino fallo de el cajero se tendrua que congelar el tiempo de ese código poder insertarll cuando el cajero lo arregle, no que se caduca, y muchas veces no tenemos más recursos, o vimos muy lejos sin coches etc, por lo cual es una opinión sobre mis nefastas experiencias, solo lo entenderán quienes lo pase claro, muchas gracias.",Banco Sabadell,1
BancoSabadell_N138,2025-09-19 12:42:01+00:00,"Uno más, los clientes no le importan","Si eres cliente....no tienes promociones, les da igual que no tengas contratado el producto. Lamentable",Banco Sabadell,1
BancoSabadell_N137,2025-09-16 15:02:05+00:00,Un desastre,"Un desastre. Me gan dejado un mes sin tarjeta, sin poder operar, comprar, sacar dinero, realizar operaciones por internet, etc. Y no me dan ninguna solución, te van pasando con diferentes operadores y nadie hace nada. Evidentemente, me cambio de banco.",Banco Sabadell,1
BancoSabadell_N136,2025-09-16 09:53:48+00:00,La atención muy mala,"La atención muy mala, en la oficina de Mollet. La chica que nos atendió fatal, estabamos dando papeles para una hipoteca y directamente con su criterio nos descarto. Mal educada",Banco Sabadell,1
BancoSabadell_N135,2025-09-15 15:23:32+00:00,Ni las maquinas funcionan,"En la sucursal de calle san mateo de alicante ni los cajeros a pleno sol funcionan porque no tienen tinta, no sé se los accionistas ganarán con un posible cambio, pero para los clientes casi nada puede ser peor que lo actual",Banco Sabadell,1
BancoSabadell_N134,2025-09-15 15:15:47+00:00,Te de jan de enviar el estado de…,Te de jan de enviar el estado de cuentas mensual cuando ellos quieren (politica de empresa) y si quieres que te la sigan mandando hay que acercarse a una oficina. Ya es la segunda vez vaya banco menuda tela.,Banco Sabadell,1
BancoSabadell_N133,2025-09-15 08:23:50+00:00,Tengo cita pedida desde hace mas de 3…,"Tengo cita pedida desde hace mas de 3 semanas y me llama 30 minutos antes porque tiene medico, supongo que la visita del medico se la han dado a kas 8 de la mañana del mismo dia. ha ido mas rapida que la del banco.me parece una falta de respeto oficina 34 de Granollers",Banco Sabadell,1
BancoSabadell_N132,2025-09-12 11:08:12+00:00,"Fatal, no sirve","Fatal, hablas con un robot que no sirve para nada, te hacen perder tu tiempo y solo sirve para cobrar este banco",Banco Sabadell,1
BancoSabadell_N131,2025-09-12 10:19:14+00:00,Experiencia extremadamente decepcionante con Banco Sabadell,"Rara vez dejo reseñas negativas, pero mi experiencia con Banco Sabadell ha sido constantemente inaceptable. Desde el inicio, al abrir mi cuenta, me sentí discriminado. Como ciudadano estadounidense nacido en un país menos próspero, el personal mostró reticencia a abrir mi cuenta a pesar de mi sólida situación financiera. A pesar de contar con ingresos estables y elevados, y de ser propietario de mi vivienda sin hipoteca, el banco se negó a concederme incluso los productos de préstamo más básicos sin ofrecer una explicación clara. Esto no solo es frustrante, sino profundamente injusto. El servicio en las sucursales es igualmente decepcionante. Cada visita implica largas esperas, colas mal organizadas y personal poco dispuesto a ayudar. Este nivel de servicio no es el que se espera de una institución financiera de esta magnitud. Recomiendo encarecidamente a cualquier persona que esté considerando Banco Sabadell que lo piense dos veces. Mi experiencia ha sido de discriminación, falta de profesionalidad e ineficiencia en todos los niveles.",Banco Sabadell,1
BancoSabadell_N130,2025-09-09 16:09:49+00:00,Diez años en un mismo banco,"Diez años en un mismo banco, problemas constantes, falta de solvencia a pesar de tener un negocio en marcha, cambios constantes en la atención al cliente, cierre de sucursales y, lo más importante, tratar a los clientes como enemigos. No abren a tiempo; una persona en recepción por cada diez personas en la fila; las comisiones por transacción varían según el banco. Transferir de una cuenta a otra en la misma sucursal tiene una comisión. Es como la Edad Media, y el personal está ahí como castigo. No More porfavor",Banco Sabadell,1
BancoSabadell_N129,2025-09-06 08:21:19+00:00,Estoy muy decepcionado con la atención…,"Estoy muy decepcionado con la atención recibida por parte del Banco Sabadell. Llevo varios días intentando contactar con la financiadora, pero nadie responde al teléfono. Cuando por fin consigo hablar con alguien, solo dan vueltas y no aportan ninguna solución real. Además, he enviado varios correos electrónicos y jamás he recibido respuesta. Mi intención es simplemente proceder a realizar un pago, algo que debería ser sencillo y rápido, pero la falta de comunicación y de seriedad lo convierten en un trámite imposible. Esta falta de eficacia genera desconfianza y transmite una imagen muy poco profesional para una entidad financiera de esta magnitud. Les pido, de manera constructiva, que mejoren su servicio de atención al cliente: que contesten a los teléfonos, que respondan los correos y que ofrezcan soluciones claras y ágiles a los clientes que solo queremos cumplir con nuestras obligaciones. De lo contrario, será inevitable que muchos busquemos alternativas en entidades más responsables y comprometidas con sus clientes.",Banco Sabadell,1
BancoSabadell_N128,2025-09-03 18:08:26+00:00,Lamentable el servicio que ofrecen,"Lamentable el servicio que ofrecen , llevo 20 días con una urgencia de agua , llave de paso cerrado y calando a la vecina , no dan servicio de nada, llamas para que te arreglen el desperfecto y solo recibes mentiras, evasivas y citas falsas de supuestos profesionales que vendrán pero nunca llegan a hacer.Lamentable, y nada recomendable",Banco Sabadell,1
BancoSabadell_N127,2025-09-02 16:44:57+00:00,NO VAYÁIS A ESTE BANCO…,"NO LO RECOMIENDO.Le pongo una estrella por poner algo, el pasado 29/08/2025 fui a sacar dinero con la tarjeta en el cajero y me pone que no hay nada, me dirijo a la oficina y me dicen que me han cancelado la cuenta, 🙄 me quedé tiesa, me dice la chica de la oficina que no entiende nada y yo le digo que si no lo sabe ella... Vamos me quedo sin dinero todo el fin de semana, ayer lunes todavía sin novedades y me dice que se tiene que encargar la central de hacer la nueva cuenta y el traspaso del dinero y que ella ya lo ha pasado y está a la espera de que le digan algo. Hoy martes 02/09/2025 todo sigue igual, sigo sin tener dinero , ni cuenta , me ha dicho que mañana lo tendré todo 🙄 , a ver si es verdad, a todo esto sin dinero estoy. No puedo creer la incompetencia de este banco cuando la culpa es de ellos y no ponen solución al momento, esto tan raro y extraño, es para hacerlo todo nuevo en el mismo momento pues no. Así que optaré por cambiar de banco por todas las molestias que me han causado. NO RECOMIENDO ESTE BANCO.",Banco Sabadell,1
BancoSabadell_N126,2025-09-01 12:10:16+00:00,Atención al cliente en la sucursal…,"Atención al cliente en la sucursal nefasta. Hay que sacar cita sino no te atienden, sin tener empatía y comprensión con las personas mayores. Mi caso particular es mi madre, está enferma y está mucho tiempo en cama. No podemos planear nada y cuando está bien intentamos gestionar lo que podemos. Con lo que no podemos coger cita. Deberían cambiar su política.",Banco Sabadell,1
BancoSabadell_N125,2025-08-28 12:38:14+00:00,Atencion vergonzosa en Arroyo de la Miel,Acabo de estar en la oficina de Arroyo de la Miel en Benalmadena ( Malaga ) para preguntar por una hipoteca para una vivienda que queremos comprar mi pareja y yo. No somos clientes y obviamente no lo vamos a ser nunca. La señora que me atendio una despota e impertinente. Si asi es como tratan a autonomos solventes y a ejecutivos me extraña que puedan sobrevivir como banco.,Banco Sabadell,1
BancoSabadell_N124,2025-08-27 14:58:54+00:00,3 días intentando abrir una cuenta…,"3 días intentando abrir una cuenta online para promocionarme de la promoción nómina. Ha sido imposible ! No funciona el QR ni el navegador , da error llamas y te dicen que tienes que ir presencialmente a una oficina y me preguntan que si ya había sido Cliente anteriormente no se puede. No he sido cliente y de serlo no lo recuerdo, pregunto si pueden mirarlo ellos y m dicen que no. Así que Gracias a dios que no me he hecho cliente de ellos porque si nada más empezar son así… no me los imagino de banco",Banco Sabadell,1
BancoSabadell_N123,2025-08-26 19:15:29+00:00,Seguros BANC SABADELL,"BANC SABADELL SEGUROS BLINK, El colmo de la vergüenza y la ineptitud. Un mes casi ( y no ha acabado) para que me devuelvan el IVA de la factura de un siniestro. Llamadas y nadie contesta, te ponen en espera, te cuelgan, te dicen que ya te llamarán, que se solucionará rápido, y nadie es capaz de darte solución . Tuve que enviar la factura 5 veces y a día de hoy no saben si está recibida.... Sal de este banco, huye de el y de cualquier tipo de servicios que te ofrezcan.",Banco Sabadell,1
BancoSabadell_N122,2025-08-25 14:10:22+00:00,"INCAPACIDAD, DESCONOCIMIENTO",Desde el desconocimiento de su propia operativa. La torpeza de sus empleados Un pésimo servicio tanto en las oficina como en la atención al cliente,Banco Sabadell,1
BancoSabadell_N121,2025-08-25 09:57:21+00:00,Ingreso pensiones más tarde que nadie,"Este mes me han ingresado casi la cuarta parte que me corresponde de mi plan de pensiones. El problema ha sido del banco, no de la entidad pagadora (confirmado con ellos) pero no lo reconocen y yo, como cliente, estoy dando palos de ciego tanto con el banco como con la entidad pagadora. El colmo es cuando me piden en el banco que hable con la aseguradora para que me envíen un justificante del importe ingresado. Tienen el cuajo de pedirme esto y no de comprobar en la remesa mensual el importe transferido. Un desastre de banco y un desastre de servicio telefónico.",Banco Sabadell,1
BancoSabadell_N120,2025-08-22 14:46:36+00:00,"El peor banco del mundo,cada vez que…","El peor banco del mundo,cada vez que hago una compra online me lo cobran 2 veces luego tengo que esperar 10 días a qué me devuelvan el dinero,a preguntar me dice que este es el procedimiento se brrlan de mi,aparte de cuantas veces me robaron el dinero",Banco Sabadell,1
BancoSabadell_N119,2025-08-22 01:46:52+00:00,La atención al clientes es nada…,"La atención al clientes es nada profesional, caótica y molesta para los clientes. Me abro una cuenta, y para vincular a la cuenta a otro titular me remiten a la oficina. Cuando llego a la oficina, la cuenta no funciona, a pesar de hacer todos lo pasos de alta. Nos toca llamar por teléfono, y nos dicen que hay que esperar otras 24 horas a que se de alta la cuenta, y hace tres dias que firme el contrato. Vuelvo a llamar, y esta vez me dicen que es que falta algo de firmar de protección de datos, y que vuelva otro dia a la oficina para firmar ese documento. Yo sospechando, que decian por telefono cosas incoherencias, decido volver a repetir el proceso de alta, y me de doy de alta otra vez sin problemas. Pero esta vez recibo un email que no había recibido antes, confirmando varias cosas. Me pongo a buscar el en correo spam, y veo un email, de cuando abrí la primera vez la cuenta, indicando que la cuenta no se había dado de alta, porque había un problema con la identificación(foto DNI, o foto personal, etc...)....osea llamas a atención al cliente, y no tienen ni pajolera idea del estado del proceso del alta, y se van inventando que es por esto o por lo otro....bastante inutiles, y encima en vez de no ayudar, dan problemas a los clientes, en vez de ayudarles.",Banco Sabadell,1
BancoSabadell_N118,2025-08-21 12:03:13+00:00,Cobran 25 € por gestionar la devolución de un pago,"Cobran25 € por gestionar la devolución de un pago con tarjeta por un servicio que no se dio, cuando otras entidades lo gestionan gratis y lo puedes hacer todo por internet, eso se suma a que soy un cliente nuevo y no me abonaron el tema de la nómina aún cumpliendo de sobra con la promoción. Desde luego NO voy a volver a usar la tarjeta para. Y por supuesto en cuanto haya otra entidad que me ofrezca algo interesante, me daré de baja.",Banco Sabadell,2
BancoSabadell_N117,2025-08-19 11:52:28+00:00,Patetico,"Lamentable el mero hecho de ir a ingresar, dinero cheque etc. cuatro cajas una cola de 15 personas y las cajeras hablando entre ellas y ningún cliente en el mostrador. Simplemente es penoso que les paguemos a estas personas y nos traten cada día peor. Vamos a tener que hacer lo que hacían nuestros antepasados guardarlo bajo un ladrillo y no ir al banco, haber si cierran todos.",Banco Sabadell,1
